,s_id,char_id,text,conventionality,metaphor,pos,relation,rel_id,s_text,doc_id,url,gen_version,compound,complex
3293,9-29,1325-1334,Geldbußen,O,O,NN,_,_,"Er kündigte an, einen Gesetzesentwurf auf den Weg zu bringen, der die Konversionstherapie unter Strafe stellt und Therapeuten, die solche Methoden anwenden, mit empfindlichen Geldbußen und Berufsverboten belegt.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3294,9-31,1339-1353,Berufsverboten,O,O,NN,_,_,"Er kündigte an, einen Gesetzesentwurf auf den Weg zu bringen, der die Konversionstherapie unter Strafe stellt und Therapeuten, die solche Methoden anwenden, mit empfindlichen Geldbußen und Berufsverboten belegt.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3295,9-32,1354-1360,belegt,KON,MRW,VVPP,_,_,"Er kündigte an, einen Gesetzesentwurf auf den Weg zu bringen, der die Konversionstherapie unter Strafe stellt und Therapeuten, die solche Methoden anwenden, mit empfindlichen Geldbußen und Berufsverboten belegt.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3296,10-4,1386-1393,begrüßt,KON,MRW,VVFIN,_,_,Auch die LGBT-Community begrüßt das geplante Verbot der Konversionstherapie.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3297,10-6,1398-1406,geplante,O,O,ADJA,_,_,Auch die LGBT-Community begrüßt das geplante Verbot der Konversionstherapie.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3298,10-7,1407-1413,Verbot,O,O,NN,_,_,Auch die LGBT-Community begrüßt das geplante Verbot der Konversionstherapie.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3299,10-9,1418-1437,Konversionstherapie,O,O,NN,_,_,Auch die LGBT-Community begrüßt das geplante Verbot der Konversionstherapie.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3300,11-2,1445-1459,Organisationen,O,O,NN,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3301,11-4,1464-1474,Aktivisten,O,O,NN,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3302,11-5,"[1475-1481, 1522-1525]","[setzen, ein]",O,O,"[VVFIN, PTKVZ]",_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3303,11-12,1515-1521,Verbot,O,O,NN,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3304,11-15,1530-1535,sehen,KON,MRW,VVFIN,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3305,11-17,1543-1553,Initiative,O,O,NN,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3306,11-19,1558-1567,wichtigen,O,O,ADJA,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3307,11-20,"['1568-1575', '1592-1600']","['Schritt', 'Richtung']",O,KOMPL,"['NN', 'NN']",_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,2
3308,11-23,1583-1591,richtige,O,O,ADJA,_,_,Viele Organisationen und Aktivisten setzen sich schon lange für ein solches Verbot ein und sehen Spahns Initiative als wichtigen Schritt in die richtige Richtung.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3309,12-2,1606-1613,fordern,O,O,VVFIN,_,_,Sie fordern zudem mehr Aufklärung über das Thema und einen besseren Schutz von LGBT-Menschen in der Gesellschaft.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3310,12-5,1625-1635,Aufklärung,O,O,NN,_,_,Sie fordern zudem mehr Aufklärung über das Thema und einen besseren Schutz von LGBT-Menschen in der Gesellschaft.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3311,12-8,1645-1650,Thema,O,O,NN,_,_,Sie fordern zudem mehr Aufklärung über das Thema und einen besseren Schutz von LGBT-Menschen in der Gesellschaft.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3312,12-11,1661-1669,besseren,O,O,ADJA,_,_,Sie fordern zudem mehr Aufklärung über das Thema und einen besseren Schutz von LGBT-Menschen in der Gesellschaft.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3313,12-12,1670-1676,Schutz,O,O,NN,_,_,Sie fordern zudem mehr Aufklärung über das Thema und einen besseren Schutz von LGBT-Menschen in der Gesellschaft.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3314,12-17,1702-1714,Gesellschaft,O,O,NN,_,_,Sie fordern zudem mehr Aufklärung über das Thema und einen besseren Schutz von LGBT-Menschen in der Gesellschaft.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3315,13-1,1716-1726,Betroffene,O,O,NN,_,_,Betroffene berichten von ihren traumatischen Erfahrungen mit Konversionstherapien.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3316,13-2,1727-1736,berichten,O,O,VVFIN,_,_,Betroffene berichten von ihren traumatischen Erfahrungen mit Konversionstherapien.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3317,13-5,1747-1760,traumatischen,KON,MRW,ADJA,_,_,Betroffene berichten von ihren traumatischen Erfahrungen mit Konversionstherapien.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3318,13-6,1761-1772,Erfahrungen,O,O,NN,_,_,Betroffene berichten von ihren traumatischen Erfahrungen mit Konversionstherapien.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3319,13-8,1777-1797,Konversionstherapien,O,O,NN,_,_,Betroffene berichten von ihren traumatischen Erfahrungen mit Konversionstherapien.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3320,14-2,1806-1814,erzählen,O,O,VVFIN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3321,14-7,1828-1839,Jugendliche,O,O,NN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3322,14-10,1850-1856,Eltern,O,O,NN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3323,14-11,1857-1866,gezwungen,O,O,VVPP,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3324,14-18,1895-1903,Therapie,O,O,NN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3325,14-21,1908-1919,unterziehen,O,O,VVINF,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3326,14-25,1929-1945,Selbstwertgefühl,O,O,NN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3327,14-26,1946-1955,zerstörte,KON,MRW,VVFIN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3328,14-29,1965-1974,Identität,O,O,NN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3329,14-31,1978-1983,Frage,O,O,NN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3330,14-32,1984-1991,stellte,O,DFMA,VVFIN,_,_,"Einige erzählen, wie sie als Jugendliche von ihren Eltern gezwungen wurden, sich einer solchen ""Therapie"" zu unterziehen, die ihr Selbstwertgefühl zerstörte und ihre Identität in Frage stellte.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3331,15-2,2000-2009,berichten,O,O,VVFIN,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3332,15-6,2021-2032,Therapeuten,O,O,NN,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3333,15-7,2033-2043,versuchten,O,O,VVFIN,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3334,15-12,2058-2068,überzeugen,O,O,VVINF,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3335,15-16,2080-2088,sexuelle,O,O,ADJA,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3336,15-17,2089-2101,Orientierung,KON,MRW,NN,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3337,15-19,2107-2117,Abweichung,KON,MRW,NN,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3338,15-22,2126-2130,Norm,O,O,NN,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3339,15-25,2139-2146,behoben,O,O,VVPP,_,_,"Andere berichten davon, wie Therapeuten versuchten, sie davon zu überzeugen, dass ihre sexuelle Orientierung eine Abweichung von der Norm sei und behoben werden müsse.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3340,16-2,2165-2176,Geschichten,O,O,NN,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3341,16-4,2181-2192,Betroffenen,O,O,NN,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3342,16-5,2193-2199,zeigen,O,PERS,VVFIN,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3343,16-6,2200-2208,deutlich,KON,MRW,ADJD,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3344,16-9,2218-2225,Schaden,KON,MRW,NN,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3345,16-11,2230-2249,Konversionstherapie,O,O,NN,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3346,16-12,2250-2259,anrichten,O,PERS,VVINF,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3347,16-17,2279-2285,Verbot,O,O,NN,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3348,16-18,2286-2294,dringend,O,O,ADJD,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3349,16-19,2295-2304,notwendig,O,O,ADJD,_,_,"Die Geschichten der Betroffenen zeigen deutlich, welchen Schaden die Konversionstherapie anrichten kann und warum ein Verbot dringend notwendig ist.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3350,17-5,2334-2349,Gesetzesentwurf,O,O,NN,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3351,17-7,"['2354-2361', '2362-2368']","['Zeichen', 'setzen']",O,KOMPL,"['NN', 'VVINF']",_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,2
3352,17-10,2373-2381,deutlich,KON,MRW,ADJD,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3353,17-11,2382-2388,machen,O,WIDLII,VVINF,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3354,17-15,2402-2411,Praktiken,O,O,NN,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3355,17-18,2423-2431,modernen,O,O,ADJA,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3356,17-19,2432-2444,Gesellschaft,O,O,NN,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3357,17-21,2452-2457,Platz,KON,MRW,NN,_,_,"Spahn möchte mit seinem Gesetzesentwurf ein Zeichen setzen und deutlich machen, dass solche Praktiken in unserer modernen Gesellschaft keinen Platz haben.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3358,18-4,2483-2491,geplante,O,O,ADJA,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3359,18-5,2492-2500,Maßnahme,O,O,NN,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3360,18-7,2505-2530,Bundesgesundheitsminister,O,O,NN,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3361,18-12,2552-2571,Konversionstherapie,O,O,NN,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3362,18-14,2576-2585,wichtiger,O,O,ADJA,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3363,18-15,"['2586-2593', '2597-2605']","['Schritt', 'Richtung']",O,KOMPL,"['NN', 'NN']",_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,2
3364,18-18,2606-2624,Gleichberechtigung,O,O,NN,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3365,18-20,2629-2636,Respekt,O,O,NN,_,_,Insgesamt ist die geplante Maßnahme von Bundesgesundheitsminister Jens Spahn gegen die Konversionstherapie ein wichtiger Schritt in Richtung Gleichberechtigung und Respekt für LGBT-Menschen.,774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3366,19-2,2659-2665,bleibt,O,O,VVFIN,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
3367,19-4,2669-2675,hoffen,O,O,VVINF,_,_,"Es bleibt zu hoffen, dass der Gesetzesentwurf schnell verabschiedet wird und damit ein wichtiges Signal an die gesamte Gesellschaft sendet: Diskriminierung und Ungleichbehandlung aufgrund der sexuellen Orientierung haben keinen Platz in Deutschland.",774da6d4-60bc-4b79-a280-d18b76a98fec,https://www.sueddeutsche.de/politik/konversionstherapie-verbot-spahn-1.4482284_1a,gpt3-5,False,0
